"date_time","file_name","start_time","end_time","start_freq","end_freq","class_label","call_type","confidence","notes","labeler","id"
"31/05/2022 12:51","RICHFIELDM1_20220413_133400_start_0_14.wav",14.55244344,14.94366574,0.17295528,11.98828125,"Noise","song",1,NA,NA,1
"31/05/2022 12:57","RICHFIELDM1_20220413_133400_start_3_2.wav",-0.01543966,2.5686866,2.523234953,9.903113125,"Wren","song",1,NA,NA,1
"31/05/2022 12:58","RICHFIELDM1_20220413_133400_start_3_2.wav",11.31971178,15.01820388,2.61724614,9.809101938,"Wren","song",1,NA,NA,1
"31/05/2022 12:58","RICHFIELDM1_20220413_133400_start_3_2.wav",-0.018203883,2.476028686,3.275324448,9.43305719,"Wren","song",1,NA,NA,1
"31/05/2022 12:58","RICHFIELDM1_20220413_133400_start_3_2.wav",0.015446312,2.48632401,2.993290887,9.856107531,"Wren","song",1,NA,NA,1
"31/05/2022 12:59","RICHFIELDM1_20220413_134900_start_1_24.wav",6.99567581,12.28747221,1.019055962,9.104018036,"Wren","song",1,NA,NA,1
"31/05/2022 13:00","RICHFIELDM1_20220413_134900_start_1_24.wav",0.344896671,0.931730125,0.078944093,11.98828125,"Rook","call",1,NA,NA,1
"31/05/2022 13:02","RICHFIELDM1_20220413_134900_start_1_24.wav",7.93255027,9.796003868,0.125949687,11.83034246,"Rook","call",1,NA,NA,1
"31/05/2022 13:03","RICHFIELDM1_20220413_134900_start_1_24.wav",14.0170866,14.98484703,0.078944093,11.68932568,"Rook","call",1,NA,NA,1
"31/05/2022 13:08","RICHFIELDM1_20220413_134900_start_3_2.wav",7.397193436,8.148752069,0.549000028,3.745380382,"Blackbird","alarm call",1,NA,NA,1
"31/05/2022 13:09","RICHFIELDM1_20220413_134900_start_3_2.wav",-0.018203883,1.775946672,2.993290887,7.693850232,"Wren","song",1,NA,NA,1
"31/05/2022 13:09","RICHFIELDM1_20220413_134900_start_3_2.wav",-0.018203883,2.095101708,2.664251733,7.082777517,"Wren","song",1,NA,NA,1
"31/05/2022 13:10","RICHFIELDM1_20220413_134900_start_3_2.wav",0.025741635,1.652402787,3.087302074,6.800743957,"Wren","song",1,NA,NA,1
"31/05/2022 13:11","RICHFIELDM1_20220413_134900_start_3_2.wav",5.224880126,7.366307464,0.17295528,11.83034246,"Rook","call",1,NA,NA,1
"31/05/2022 13:13","RICHFIELDM1_20220413_134900_start_3_58.wav",0.180171492,0.519917175,0.0319385,11.83034246,"Human","call",1,NA,NA,1
"31/05/2022 13:13","RICHFIELDM1_20220413_134900_start_3_58.wav",1.086159981,3.258473291,3.886397163,9.198029223,"Wren","song",1,NA,NA,1
"31/05/2022 13:14","RICHFIELDM1_20220413_134900_start_3_58.wav",1.117045952,3.217291996,0.219960874,4.873514625,"Rook","call",1,NA,NA,1
"31/05/2022 13:16","RICHFIELDM1_20220413_134900_start_3_58.wav",9.240056386,13.98620063,0.17295528,5.860632088,"Rook","call",1,NA,NA,1
"2023-04-04 19:26:05","CARNSOREMET_20220427_153300_start_3_44.wav",8.001548833845,10.001728589438,2.4235067005314,8.3299025258504,"Bar-tailed Godwit","",1,"","Anthony",1
