"date_time","file_name","start_time","end_time","start_freq","end_freq","class_label","call_type","confidence","notes","labeler","id"
"30/05/2022 14:26","RICHFIELDM1_20220413_134900_start_3_2.wav",7.404197234,8.114955121,0.58473539,4.005424278,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:30","RICHFIELDM1_20220413_141900_start_1_10.wav",3.190783572,7.153642295,1.80306294,9.628474505,"wren","call",0.75,NA,"markshorten@icloud.com",1
"30/05/2022 14:34","RICHFIELDM1_20220413_141900_start_3_2.wav",0.761934677,1.201684161,1.80306294,10.7062258,"chaffinch","call",0.75,NA,"markshorten@icloud.com",1
"30/05/2022 14:34","RICHFIELDM1_20220413_141900_start_3_2.wav",1.324404947,3.95267512,2.131074203,9.581615753,"wren","call",0.6,NA,"markshorten@icloud.com",1
"30/05/2022 14:35","RICHFIELDM1_20220413_141900_start_3_2.wav",4.4231048,5.266810206,2.505944218,7.894700685,"wren","call",0.6,NA,"markshorten@icloud.com",1
"30/05/2022 14:35","RICHFIELDM1_20220413_141900_start_3_2.wav",14.10782018,14.96175232,2.505944218,7.894700685,"wren","call",0.6,NA,"markshorten@icloud.com",1
"30/05/2022 14:36","RICHFIELDM1_20220413_141900_start_3_58.wav",2.919775169,6.12585571,0.350441631,10.7062258,"chaffinch","song",0.6,NA,"markshorten@icloud.com",1
"30/05/2022 14:39","RICHFIELDM1_20220413_143400_start_0_0.wav",0.649440622,2.382871729,2.084215451,8.644440715,"wren","call",0.55,NA,"markshorten@icloud.com",1
"30/05/2022 14:42","RICHFIELDM1_20220413_143400_start_0_56.wav",-0.01529697,3.098742982,1.896780443,9.01931073,"wren","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:43","RICHFIELDM1_20220413_143400_start_0_56.wav",-0.018203883,3.062949419,2.037356699,8.691299467,"wren","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:44","RICHFIELDM1_20220413_143400_start_0_56.wav",0.005156494,3.062949419,2.084215451,8.972451978,"wren","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:45","RICHFIELDM1_20220413_143400_start_2_48.wav",1.135210401,1.569846519,0.725311646,11.92455335,"Noise","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:45","RICHFIELDM1_20220413_143400_start_2_48.wav",1.881761851,2.086296495,1.006464157,11.83083584,"Noise","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:46","RICHFIELDM1_20220413_143400_start_3_30.wav",8.641631829,9.715438709,-0.01171875,11.64340084,"Noise","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:47","RICHFIELDM1_20220413_143400_start_3_30.wav",0.296618362,1.160777232,2.084215451,11.64340084,"Noise","song",1,NA,"markshorten@icloud.com",1
"30/05/2022 14:49","RICHFIELDM1_20220413_143400_start_3_30.wav",10.94775994,14.29190136,-0.01171875,11.17481332,"blackbird","song",0.65,NA,"markshorten@icloud.com",1
"30/05/2022 14:49","RICHFIELDM1_20220413_143400_start_3_30.wav",13.67829743,13.84703851,0.912746654,11.45596583,"Noise","song",0.65,NA,"markshorten@icloud.com",1
"30/05/2022 14:49","RICHFIELDM1_20220413_143400_start_3_30.wav",13.17207419,13.35615537,0.81902915,11.12795457,"Noise","song",0.65,NA,"markshorten@icloud.com",1
